Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body,domain2,attributive_form,attributive_form_for_term,main_noun_nltk,main_noun_maria,0,1,2,3,4,5,6,7,8,9,0.1,1.1,2.1,3.1,4.1,5.1,6.1,7.1,8.1,9.1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,10.1,11.1,12.1,13.1,10,11,12,13,14,15,16,17
1479,zincuria,Noun,The (normal or abnormal) presence of zinc ions in the urine, pathology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,presence,,presence,,,,,,,,,,presence,,,,,,,,,,presence,,,,,,,,,,,,,,,,,,,,,,,,,
1996,zombie,Noun,A human being in a state of extreme mental exhaustion, figuratively,"After working for 18 hours on the computer, I was a zombie.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state,,state,,,,,,,,,,state,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,
2031,zombiehood,Noun,The condition or period of being a zombie.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition or period,,condition,or,period,,,,,,,,condition,or,period,,,,,,,,condition,or,period,,,,,,,,,,,,,,,,,,,,,,,
2578,zoopathy,Noun,A delusional condition in which the sufferer believes he/she is infested with animals.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
2689,zoospermia,Noun,The presence of live spermatozoa in the semen,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,presence,,presence,,,,,,,,,,presence,,,,,,,,,,presence,,,,,,,,,,,,,,,,,,,,,,,,,
3029,zugzwang,Noun,A situation in which a player is forced to make a disadvantageous move., chess,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,situation,,situation,,,,,,,,,,situation,,,,,,,,,,situation,,,,,,,,,,,,,,,,,,,,,,,,,
3164,zygodactyly,Noun,"The condition of having two toes facing forward and two backward, as in some birds and chameleons.", anatomy,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
169,oasis,Noun,"A quiet, peaceful place or situation separated from surrounding noise or bustle",,The park was an oasis in the middle of the busy city.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,place or situation,,place,or,situation,,,,,,,,place,or,situation,,,,,,,,place,or,situation,,,,,,,,,,,,,,,,,,,,,,,
419,obesity hypoventilation syndrome,Noun,"A condition in which a severely overweight person fails to breathe rapidly or deeply enough, resulting in low blood oxygen levels and high blood carbon dioxide levels.", medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
931,oblivion,Noun,"The state of forgetting completely, of being oblivious, unconscious, unaware, as when sleeping, drunk, or dead",,He regularly drank himself into oblivion. Only the oblivion of sleep can heal the greatest traumas.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state,,state,,,,,,,,,,state,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,
1089,obscurantism,Noun,A state of opposition to human progress or enlightenment.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state,,state,,,,,,,,,,state,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,
1192,observation,Noun,Philosophically as: the phenomenal presence of human being existence.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,presence,,presence,,,,,,,,,,presence,,,,,,,,,,presence,,,,,,,,,,,,,,,,,,,,,,,,,
1367,obstinacy,Noun,"The state, or an act, of stubbornness or doggedness",,"He finished only through a mixture of determined obstinacy and ingenuity. 1839, Charles Dickens, Oliver Twist, ch. 44, ""I don't know where,"" replied the girl. ""Then I do,"" said Sikes, more in the spirit of obstinacy than because he had any real objection. 1877, Leo Tolstoy (author), David Magarshack (translator), Anna Karenina, part 6, ch 12, His hand closed, he drew back, and his face assumed a still more stubborn expression. ""For you it's a matter of obstinacy,"" she said, looking intently at him and suddenly finding the right word for the expression of his face which exasperated her so much.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,"state , or",,state,",",or,,,,,,,,state,",",or,,,,,,,,state,",",or,,,,,,,,,,,,,,,,,,,,,,,
1419,obstruction,Noun,The condition of having the natural powers obstructed in their usual course; the arrest of the vital functions; death.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
1666,occasion,Noun,An occurrence or state of affairs which causes some event or reaction; a motive or reason,,"[from 14th c.] I had no occasion to feel offended, however.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,occurrence or state,,occurrence,or,state,,,,,,,,occurrence,or,state,,,,,,,,occurrence,or,state,,,,,,,,,,,,,,,,,,,,,,,
1818,occlusive ileus,Noun,A condition in which the intestines become completely blocked or occluded., pathology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
2902,oculomucocutaneous syndrome,Noun,"A condition characterized by keratoconjunctivitis sicca and by scarring, fibrosis, metaplasia, and shrinkage of the conjunctiva; a side effect of the drugs practolol and eperisone.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
4148,officiality,Noun,The state or fact of being official.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state or fact,,state,or,fact,,,,,,,,state,or,fact,,,,,,,,state,or,fact,,,,,,,,,,,,,,,,,,,,,,,
4939,okuriashi,Noun,"A situation in which a rikishi accidentally steps out of ring whilst carrying his opponent out, his opponent thus winning.", sumo,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,situation,,situation,,,,,,,,,,situation,,,,,,,,,,situation,,,,,,,,,,,,,,,,,,,,,,,,,
5004,old-maidism,Noun,The condition or characteristics of a spinster,,(Can we find and add a quotation of George Eliot to this entry?),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition or characteristics,,condition,or,characteristics,,,,,,,,condition,or,characteristics,,,,,,,,condition,or,characteristics,,,,,,,,,,,,,,,,,,,,,,,
5523,oligaemia,Noun,The condition of having a low quantity of blood., medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
5551,oligarchy,Noun,A state ruled by such a government.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state,,state,,,,,,,,,,state,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,
5572,oligoamenorrhea,Noun,The condition of having irregular infrequent menstrual periods., medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
5578,oligoamnios,Noun,The presence of an abnormally small volume of amniotic fluid., medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,presence,,presence,,,,,,,,,,presence,,,,,,,,,,presence,,,,,,,,,,,,,,,,,,,,,,,,,
5583,oligoanuria,Noun,"A condition, lying between anuria and oligouria, in which less than 100ml of urine is produced per day 2015 November 14, Prognosis Biomarkers of Severe Sepsis and Septic Shock by 1 H NMR Urine Metabolomics in the Intensive Care Unit, in PLOS ONE[1], DOI:10.1371/journal.pone.0140993:Another limitation is that a high percentage of severe septic patients show renal failure and oligoanuria.", pathiology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
5646,oligodactyly,Noun,The presence of fewer than the usual number of fingers or toes.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,presence,,presence,,,,,,,,,,presence,,,,,,,,,,presence,,,,,,,,,,,,,,,,,,,,,,,,,
5755,oligogyny,Noun,"The situation where an ant colony has multiple egg-laying queens, but they remain far apart from one another in the nest.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,situation,,situation,,,,,,,,,,situation,,,,,,,,,,situation,,,,,,,,,,,,,,,,,,,,,,,,,
